,Unnamed: 0,Marca,Modelo,Capacidade da bateria,Tamanho da tela,Touchscreen,Resolução X,Resolução Y,Processador,Armazenamento (GB),Camera traseira,Camera Frontal,Sistema,Preço,Valor em real,Valor em Dolar
1322,1322,Panasonic,Eluga I2,2000,5.0,sim,720,1280,4,8.0,8.0,2.0,Android,5830,192.39000000000001,39.644
1323,1323,Panasonic,Eluga L2,2500,5.5,sim,540,960,4,8.0,8.0,2.0,Android,3990,131.67000000000002,27.131999999999998
1324,1324,Lava,Iris Atom 2,1750,4.5,sim,854,480,4,8.0,5.0,0.3,Android,4299,141.86700000000002,29.2332
1325,1325,iBall,Andi 5U Platino,2000,5.0,sim,540,960,4,8.0,8.0,0.3,Android,3499,115.467,23.7932
1326,1326,Intex,Aqua Sense 5.0,2000,5.0,sim,540,960,4,8.0,5.0,0.3,Android,3899,128.667,26.513199999999998
1327,1327,Philips,Xenium S309,1600,4.0,sim,480,800,2,4.0,5.0,0.3,Android,3199,105.56700000000001,21.7532
1328,1328,Intex,Cloud Pace,1700,4.5,sim,540,960,4,16.0,8.0,5.0,Android,4499,148.467,30.5932
1329,1329,Blu,Win HD LTE,2500,5.0,sim,720,1280,4,8.0,8.0,2.0,Windows,4500,148.5,30.599999999999998
1330,1330,Intex,Aqua Q1+,1600,4.5,sim,480,854,4,8.0,5.0,1.3,Android,4449,146.817,30.2532
1331,1331,Intex,Aqua Dream II,2300,5.5,sim,720,1280,4,8.0,8.0,2.0,Android,8200,270.6,55.76
1332,1332,Asus,ZenFone 2 Laser (ZE601KL),3000,6.0,sim,1080,1920,8,16.0,13.0,5.0,Android,8999,296.96700000000004,61.1932
1333,1333,Intex,Cloud 4G Star,2300,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,5999,197.967,40.7932
1334,1334,Lava,Iris X5 4G,2500,5.0,sim,720,1280,4,16.0,13.0,8.0,Android,6999,230.967,47.593199999999996
1335,1335,Asus,ZenFone 2 Laser (ZE500KL),2070,5.0,sim,720,1280,4,8.0,13.0,5.0,Android,5990,197.67000000000002,40.732
1336,1336,Sony,Xperia M5,2600,5.0,sim,1080,1920,8,16.0,21.5,13.0,Android,5999,197.967,40.7932
1337,1337,Sony,Xperia C5 Ultra,2930,6.0,sim,1080,1920,8,16.0,13.0,13.0,Android,25990,857.6700000000001,176.732
1338,1338,Lava,Iris X1 Selfie,2000,4.5,sim,854,480,4,8.0,8.0,5.0,Android,2999,98.967,20.3932
1339,1339,InFocus,M808,2450,5.2,sim,1080,1920,8,16.0,13.0,5.0,Android,4490,148.17000000000002,30.532
1340,1340,Panasonic,Love T10,1400,3.5,sim,480,800,2,4.0,2.0,0.3,Android,2000,66.0,13.6
1341,1341,iBall,Andi HD6,3000,6.0,sim,720,1280,4,8.0,8.0,5.0,Android,5000,165.0,34.0
1342,1342,Lava,Flair Z1,2000,5.0,sim,480,854,4,8.0,5.0,2.0,Android,2999,98.967,20.3932
1343,1343,Intex,Aqua Y2 Power,2900,4.0,sim,480,800,4,4.0,5.0,2.0,Android,4050,133.65,27.54
1344,1344,LG,Max,2540,5.0,sim,480,854,4,8.0,8.0,5.0,Android,3999,131.967,27.193199999999997
1345,1345,Karbonn,Titanium Mach One Plus,1800,4.7,sim,720,1280,4,16.0,8.0,5.0,Android,3990,131.67000000000002,27.131999999999998
1346,1346,Panasonic,T33,1500,4.0,sim,480,800,4,4.0,3.0,0.3,Android,2990,98.67,20.331999999999997
1347,1347,iBall,Andi 3.5V Genius2,1250,3.5,sim,320,480,1,0.512,2.0,0.3,Android,2499,82.467,16.993199999999998
1348,1348,Spice,XLife 406,1450,4.0,sim,480,800,1,4.0,3.2,1.3,Android,3500,115.5,23.799999999999997
1349,1349,Micromax,Bolt D303,1300,4.0,sim,480,800,2,4.0,3.2,0.3,Android,2984,98.47200000000001,20.2912
1350,1350,Vivo,V1,2300,5.0,sim,720,1280,4,16.0,13.0,5.0,Android,15300,504.90000000000003,104.03999999999999
1351,1351,Panasonic,Eluga Z,2050,5.0,sim,720,1280,8,16.0,13.0,5.0,Android,5529,182.45700000000002,37.5972
1352,1352,Xolo,Era,2100,5.0,sim,854,480,4,8.0,8.0,2.0,Android,3699,122.06700000000001,25.1532
1353,1353,Intex,Aqua Y2 Ultra,1400,4.0,sim,480,800,4,8.0,5.0,0.3,Android,3599,118.76700000000001,24.4732
1354,1354,Intex,Aqua A2,1500,4.0,sim,480,800,4,8.0,5.0,0.3,Android,2599,85.76700000000001,17.673199999999998
1355,1355,Videocon,Infinium Z51 Nova+,2000,5.0,sim,480,854,4,8.0,8.0,5.0,Android,2940,97.02000000000001,19.991999999999997
1356,1356,Intex,Aqua Y4,1700,4.5,sim,480,854,2,4.0,5.0,2.0,Android,2999,98.967,20.3932
1357,1357,iBall,Andi4 B20,1250,4.0,sim,480,800,1,0.512,2.0,0.3,Android,2498,82.434,16.9864
1358,1358,iBall,Andi Avonte 5,2150,5.0,sim,480,854,4,8.0,8.0,0.0,Android,3999,131.967,27.193199999999997
